Dayofweek,Day,Month,Year,Hour,Minutes,Category,PdDistrict,X,Y
1,5,4,2015,21,0,5,4,-122.4013362,37.71033276
1,5,4,2015,21,0,3,4,-122.3869627,37.73835919
1,5,4,2015,21,0,3,9,-122.4203843,37.76830441
1,5,4,2015,21,0,5,4,-122.400861,37.71151194
1,5,4,2015,20,52,10,4,-122.3991748,37.7469781
1,5,4,2015,20,52,1,4,-122.3991748,37.7469781
1,5,4,2015,20,45,6,10,-122.3883799,37.78331041
1,5,4,2015,20,40,3,1,-122.4229123,37.78525696
1,5,4,2015,20,40,14,1,-122.4187296,37.7850075
1,5,4,2015,20,40,2,1,-122.4187296,37.7850075
1,5,4,2015,20,30,2,2,-122.4442177,37.77320999
1,5,4,2015,20,30,2,7,-122.4874792,37.74157677
1,5,4,2015,20,30,3,7,-122.4756475,37.72852806
1,5,4,2015,20,30,19,7,-122.4756475,37.72852806
1,5,4,2015,20,30,3,5,-122.4583158,37.78141318
1,5,4,2015,20,24,1,4,-122.3950984,37.72130309
1,5,4,2015,20,20,3,8,-122.4058954,37.78673422
1,5,4,2015,20,19,6,10,-122.4040716,37.77727419
1,5,4,2015,20,10,18,2,-122.451993,37.77408847
1,5,4,2015,20,0,4,4,-122.3984638,37.76246266
1,5,4,2015,20,0,4,7,-122.4695204,37.76389534
1,5,4,2015,20,0,10,5,-122.4681551,37.77609175
1,5,4,2015,20,0,4,9,-122.4121739,37.76291678
1,5,4,2015,20,0,4,3,-122.4488688,37.73232733
1,5,4,2015,20,0,4,3,-122.4135329,37.7467648
1,5,4,2015,20,0,26,10,-122.4034048,37.77542071
1,5,4,2015,19,52,19,1,-122.4300071,37.78699003
1,5,4,2015,19,40,19,6,-122.3965564,37.79411691
1,5,4,2015,19,40,7,10,-122.4110714,37.78175113
1,5,4,2015,19,40,9,10,-122.4110714,37.78175113
1,5,4,2015,19,40,8,10,-122.4110714,37.78175113
1,5,4,2015,19,40,3,6,-122.3965564,37.79411691
1,5,4,2015,19,35,1,8,-122.4140563,37.78279311
1,5,4,2015,19,35,2,8,-122.4140563,37.78279311
1,5,4,2015,19,31,22,9,-122.4178034,37.76840431
1,5,4,2015,19,31,2,9,-122.4178034,37.76840431
1,5,4,2015,19,31,8,9,-122.4178034,37.76840431
1,5,4,2015,19,15,3,1,-122.422963,37.78925136
1,5,4,2015,19,0,6,2,-122.4378031,37.77021433
1,5,4,2015,19,0,4,9,-122.4336976,37.74729817
1,5,4,2015,19,0,4,9,-122.4336976,37.74729817
1,5,4,2015,19,0,3,1,-122.4242959,37.78339831
1,5,4,2015,19,0,3,4,-122.3947887,37.7110308
1,5,4,2015,18,55,8,4,-122.3749309,37.72966226
1,5,4,2015,18,55,3,4,-122.3749309,37.72966226
1,5,4,2015,18,55,11,9,-122.4217477,37.76274366
1,5,4,2015,18,50,3,6,-122.4148366,37.79679283
1,5,4,2015,18,46,2,10,-122.3980634,37.77956585
1,5,4,2015,18,41,3,9,-122.4095299,37.76571844
1,5,4,2015,18,40,6,8,-122.4150669,37.78356348
1,5,4,2015,18,35,2,3,-122.4278215,37.73214645
1,5,4,2015,18,30,11,3,-122.4212643,37.74358477
1,5,4,2015,18,30,3,1,-122.4255146,37.7727341
1,5,4,2015,18,29,17,1,-122.4431416,37.79712709
1,5,4,2015,18,20,3,10,-122.4079025,37.78425318
1,5,4,2015,18,15,2,3,-122.4470953,37.71112255
1,5,4,2015,18,15,6,3,-122.4470953,37.71112255
1,5,4,2015,18,6,2,6,-122.4090552,37.78719796
1,5,4,2015,18,0,3,10,-122.4034048,37.77542071
1,5,4,2015,18,0,3,2,-122.4397628,37.78042433
1,5,4,2015,18,0,2,2,-122.4397628,37.78042433
1,5,4,2015,18,0,3,5,-122.4736983,37.77583921
1,5,4,2015,18,0,3,5,-122.4593235,37.78751866
1,5,4,2015,18,0,3,10,-122.4075459,37.78440118
1,5,4,2015,18,0,5,1,-122.4335318,37.78772588
1,5,4,2015,17,45,6,10,-122.4018464,37.77903241
1,5,4,2015,17,31,14,2,-122.4575076,37.77113324
1,5,4,2015,17,31,1,2,-122.4575076,37.77113324
1,5,4,2015,17,31,14,2,-122.4575076,37.77113324
1,5,4,2015,17,30,3,1,-122.4246887,37.78533396
1,5,4,2015,17,30,3,6,-122.4026094,37.80030582
1,5,4,2015,17,24,14,8,-122.4154142,37.78447666
1,5,4,2015,17,24,2,8,-122.4154142,37.78447666
1,5,4,2015,17,20,5,5,-122.4763056,37.78141929
1,5,4,2015,17,15,3,4,-122.3884863,37.76112357
1,5,4,2015,17,10,5,9,-122.4196718,37.76505012
1,5,4,2015,17,5,15,9,-122.4196583,37.76422056
1,5,4,2015,17,5,14,9,-122.4196583,37.76422056
1,5,4,2015,17,5,2,9,-122.4196583,37.76422056
1,5,4,2015,17,5,6,10,-122.3999811,37.77762424
1,5,4,2015,17,4,2,4,-122.3968417,37.71004732
1,5,4,2015,17,0,3,9,-122.4065391,37.75648641
1,5,4,2015,17,0,19,9,-122.44473,37.75856712
1,5,4,2015,17,0,1,6,-122.4098351,37.79934018
1,5,4,2015,17,0,1,6,-122.4098351,37.79934018
1,5,4,2015,17,0,3,6,-122.4054026,37.78963023
1,5,4,2015,17,0,3,1,-122.4235191,37.78756347
1,5,4,2015,16,55,8,2,-122.4535346,37.7691663
1,5,4,2015,16,55,2,9,-122.4195204,37.76422894
1,5,4,2015,16,40,5,1,-122.431225,37.77631453
1,5,4,2015,16,30,18,9,-122.4224156,37.74840057
1,5,4,2015,16,30,2,7,-122.502341,37.74091678
1,5,4,2015,16,5,6,2,-122.4543301,37.76815301
1,5,4,2015,16,0,3,7,-122.494957,37.76096399
1,5,4,2015,16,0,8,6,-122.4099812,37.79740041
1,5,4,2015,16,0,7,8,-122.4151278,37.77978707
1,5,4,2015,16,0,6,7,-122.4712257,37.72157933
1,5,4,2015,16,0,10,6,-122.4099812,37.79740041
1,5,4,2015,16,0,7,6,-122.4099812,37.79740041
1,5,4,2015,16,0,2,10,-122.4188102,37.7741251
1,5,4,2015,15,55,1,1,-122.4174299,37.77853494
1,5,4,2015,15,55,2,1,-122.4174299,37.77853494
1,5,4,2015,15,53,2,10,-122.4020702,37.78871987
1,5,4,2015,15,50,7,8,-122.4151206,37.78175894
1,5,4,2015,15,50,5,1,-122.4278156,37.78444809
1,5,4,2015,15,30,3,8,-122.4118001,37.78408904
1,5,4,2015,15,25,15,6,-122.4060218,37.78864912
1,5,4,2015,15,25,1,6,-122.4060218,37.78864912
1,5,4,2015,15,25,1,6,-122.4060218,37.78864912
1,5,4,2015,15,20,6,2,-122.4407205,37.76679161
1,5,4,2015,15,15,8,8,-122.4137984,37.78562979
1,5,4,2015,15,12,2,9,-122.4154739,37.7556333
1,5,4,2015,15,2,6,9,-122.4322818,37.7642892
1,5,4,2015,15,2,16,9,-122.4195204,37.76422894
1,5,4,2015,15,2,3,9,-122.4195204,37.76422894
1,5,4,2015,15,0,18,6,-122.4097917,37.79850835
1,5,4,2015,15,0,18,6,-122.4097917,37.79850835
1,5,4,2015,15,0,3,1,-122.4281182,37.79808223
1,5,4,2015,15,0,3,3,-122.453279,37.74257112
1,5,4,2015,15,0,3,2,-122.4505703,37.77097189
1,5,4,2015,15,0,17,4,-122.3977444,37.72993469
1,5,4,2015,15,0,3,1,-122.4167912,37.78004461
1,5,4,2015,15,0,2,4,-122.3977444,37.72993469
1,5,4,2015,15,0,18,2,-122.4383281,37.77976655
1,5,4,2015,15,0,18,2,-122.4383281,37.77976655
1,5,4,2015,15,0,3,6,-122.4090552,37.78719796
1,5,4,2015,15,0,16,3,-122.447125,37.72103059
1,5,4,2015,15,0,8,3,-122.447125,37.72103059
1,5,4,2015,14,45,2,3,-122.4216246,37.73590581
1,5,4,2015,14,35,9,8,-122.4107917,37.78369523
1,5,4,2015,14,32,8,1,-122.4229752,37.79766453
1,5,4,2015,14,32,16,1,-122.4229752,37.79766453
1,5,4,2015,14,32,2,10,-122.4198423,37.77482262
1,5,4,2015,14,30,3,9,-122.4259205,37.75982792
1,5,4,2015,14,30,3,6,-122.4163868,37.79009348
1,5,4,2015,14,30,3,1,-122.4395049,37.80040249
1,5,4,2015,14,15,3,1,-122.4174299,37.77853494
1,5,4,2015,14,15,14,10,-122.4016923,37.78606467
1,5,4,2015,14,15,27,10,-122.4016923,37.78606467
1,5,4,2015,14,1,3,1,-122.4325901,37.77847102
1,5,4,2015,14,0,7,8,-122.4072441,37.78656476
1,5,4,2015,14,0,3,1,-122.432707,37.78329094
1,5,4,2015,14,0,5,8,-122.4151278,37.77978707
1,5,4,2015,14,0,3,6,-122.42437,37.8062092
1,5,4,2015,13,48,6,1,-122.4327236,37.78609941
1,5,4,2015,13,35,3,1,-122.423049,37.78523971
1,5,4,2015,13,30,11,3,-122.4425653,37.71466139
1,5,4,2015,13,30,6,3,-122.4327878,37.73715667
1,5,4,2015,13,30,3,9,-122.417477,37.76435775
1,5,4,2015,13,25,3,9,-122.4184492,37.75302675
1,5,4,2015,13,12,7,1,-122.4310464,37.78302957
1,5,4,2015,13,8,7,8,-122.416343,37.78244651
1,5,4,2015,13,8,2,8,-122.416343,37.78244651
1,5,4,2015,13,5,6,10,-122.4169911,37.77707419
1,5,4,2015,13,0,3,4,-122.378226,37.73129415
1,5,4,2015,13,0,3,5,-122.4773635,37.76606048
1,5,4,2015,13,0,3,1,-122.4212505,37.7937179
1,5,4,2015,12,45,3,6,-122.4130959,37.7905117
1,5,4,2015,12,30,3,1,-122.4310464,37.78302957
1,5,4,2015,12,18,16,3,-122.4205568,37.71089458
1,5,4,2015,12,18,5,3,-122.4205568,37.71089458
1,5,4,2015,12,15,3,7,-122.4645347,37.73770629
1,5,4,2015,12,15,2,1,-122.4334351,37.77890618
1,5,4,2015,12,0,6,9,-122.4167106,37.75634797
1,5,4,2015,12,0,4,7,-122.4956537,37.73747726
1,5,4,2015,12,0,13,9,-122.42288,37.75197191
1,5,4,2015,12,0,3,9,-122.42288,37.75197191
1,5,4,2015,12,0,6,7,-122.4520275,37.72054661
1,5,4,2015,12,0,2,9,-122.4167106,37.75634797
1,5,4,2015,12,0,6,9,-122.4167106,37.75634797
1,5,4,2015,12,0,5,10,-122.3928455,37.78245707
1,5,4,2015,12,0,19,7,-122.4520275,37.72054661
1,5,4,2015,12,0,2,3,-122.4173701,37.74106545
1,5,4,2015,12,0,6,1,-122.4181929,37.78232634
1,5,4,2015,12,0,4,9,-122.4220887,37.75035546
1,5,4,2015,12,0,3,9,-122.4251209,37.76315281
1,5,4,2015,12,0,9,9,-122.4251209,37.76315281
1,5,4,2015,12,0,8,9,-122.4251209,37.76315281
1,5,4,2015,12,0,6,8,-122.4082707,37.78549414
1,5,4,2015,12,0,6,7,-122.4520275,37.72054661
1,5,4,2015,11,45,3,6,-122.4192321,37.80647408
1,5,4,2015,11,45,3,8,-122.4145938,37.78511998
1,5,4,2015,11,45,16,4,-122.3957719,37.75729278
1,5,4,2015,11,45,8,4,-122.3957719,37.75729278
1,5,4,2015,11,43,5,2,-122.4533763,37.76871427
1,5,4,2015,11,40,5,3,-122.4335988,37.74177447
1,5,4,2015,11,35,2,6,-122.3939837,37.79506077
1,5,4,2015,11,30,3,9,-122.4134922,37.7690826
1,5,4,2015,11,15,5,8,-122.4144332,37.78465763
1,5,4,2015,11,8,1,6,-122.4164774,37.78679541
1,5,4,2015,11,8,2,6,-122.4164774,37.78679541
1,5,4,2015,11,5,5,1,-122.4294501,37.79221682
1,5,4,2015,11,0,3,10,-122.4034048,37.77542071
1,5,4,2015,11,0,3,10,-122.3920823,37.78184577
1,5,4,2015,11,0,4,9,-122.422073,37.76612595
1,5,4,2015,11,0,6,6,-122.3970001,37.79353047
1,5,4,2015,11,0,8,7,-122.4634625,37.71705029
1,5,4,2015,11,0,8,7,-122.4634625,37.71705029
1,5,4,2015,11,0,3,6,-122.4059385,37.79211235
1,5,4,2015,11,0,3,6,-122.3970001,37.79353047
1,5,4,2015,11,0,10,9,-122.4326789,37.74810695
1,5,4,2015,10,54,1,8,-122.4143021,37.78186332
1,5,4,2015,10,54,14,8,-122.4143021,37.78186332
1,5,4,2015,10,54,14,8,-122.4143021,37.78186332
1,5,4,2015,10,31,6,9,-122.4058288,37.76847491
1,5,4,2015,10,30,3,6,-122.4133109,37.79157399
1,5,4,2015,10,20,3,1,-122.4482784,37.80427189
1,5,4,2015,10,15,3,1,-122.4196948,37.78977742
1,5,4,2015,10,5,8,9,-122.4206534,37.75128512
1,5,4,2015,10,5,5,9,-122.4206534,37.75128512
1,5,4,2015,10,4,6,3,-122.4239263,37.73810821
1,5,4,2015,10,0,3,10,-122.3998994,37.78464803
1,5,4,2015,10,0,6,3,-122.437806,37.72054764
1,5,4,2015,10,0,6,3,-122.4200503,37.73827418
1,5,4,2015,10,0,8,6,-122.4025648,37.80477157
1,5,4,2015,10,0,6,8,-122.4148786,37.7826335
1,5,4,2015,10,0,4,7,-122.4825323,37.74082098
1,5,4,2015,10,0,14,3,-122.4200503,37.73827418
1,5,4,2015,10,0,11,3,-122.4200503,37.73827418
1,5,4,2015,9,50,6,3,-122.4439716,37.72001854
1,5,4,2015,9,45,6,3,-122.4447071,37.72493073
1,5,4,2015,9,30,3,1,-122.4368633,37.79961997
1,5,4,2015,9,30,3,6,-122.4000697,37.79968202
1,5,4,2015,9,30,2,8,-122.4142178,37.78325933
1,5,4,2015,9,0,3,6,-122.4007057,37.79723282
1,5,4,2015,9,0,23,3,-122.4205568,37.71089458
1,5,4,2015,9,0,7,3,-122.4205568,37.71089458
1,5,4,2015,9,0,9,3,-122.4205568,37.71089458
1,5,4,2015,9,0,8,3,-122.4205568,37.71089458
1,5,4,2015,9,0,2,3,-122.4205568,37.71089458
1,5,4,2015,9,0,11,3,-122.4172258,37.74716082
1,5,4,2015,9,0,4,10,-122.4053955,37.78351007
1,5,4,2015,8,51,6,8,-122.4098537,37.78338624
1,5,4,2015,8,45,3,8,-122.4145934,37.78458081
1,5,4,2015,8,40,8,1,-122.4482784,37.80427189
1,5,4,2015,8,40,8,1,-122.4482784,37.80427189
1,5,4,2015,8,40,8,1,-122.4482784,37.80427189
1,5,4,2015,8,30,3,10,-122.4171049,37.77432429
1,5,4,2015,8,30,16,7,-122.4626359,37.72681287
1,5,4,2015,8,30,10,7,-122.4626359,37.72681287
1,5,4,2015,8,23,11,6,-122.4190886,37.79904872
1,5,4,2015,8,0,19,7,-122.5044661,37.75392416
1,5,4,2015,8,0,11,4,-122.3883746,37.72043122
1,5,4,2015,7,23,3,10,-122.4001948,37.79005279
1,5,4,2015,7,10,3,1,-122.4246411,37.77278948
1,5,4,2015,6,53,9,4,-122.3879543,37.75345361
1,5,4,2015,6,53,2,4,-122.3879543,37.75345361
1,5,4,2015,6,53,22,4,-122.3879543,37.75345361
1,5,4,2015,6,45,2,5,-122.5053565,37.77529272
1,5,4,2015,6,34,14,4,-122.3886744,37.72704468
1,5,4,2015,6,34,14,4,-122.3886744,37.72704468
1,5,4,2015,6,34,2,4,-122.3886744,37.72704468
1,5,4,2015,6,0,3,7,-122.4953625,37.76401686
1,5,4,2015,6,0,4,1,-122.421915,37.80078121
1,5,4,2015,5,43,8,1,-122.4189184,37.78594073
1,5,4,2015,5,30,3,6,-122.4189111,37.80686224
1,5,4,2015,5,0,3,1,-122.421407,37.79414189
1,5,4,2015,4,49,2,6,-122.4135615,37.79703835
1,5,4,2015,4,42,26,6,-122.4174298,37.79917606
1,5,4,2015,4,40,5,10,-122.4034048,37.77542071
1,5,4,2015,4,40,5,10,-122.4034048,37.77542071
1,5,4,2015,4,20,10,8,-122.4162618,37.78537508
1,5,4,2015,4,20,2,8,-122.4162618,37.78537508
1,5,4,2015,4,15,10,3,-122.4280196,37.74597332
1,5,4,2015,4,11,3,6,-122.4178416,37.78895369
1,5,4,2015,4,0,7,6,-122.4064788,37.79514509
1,5,4,2015,4,0,8,6,-122.4064788,37.79514509
1,5,4,2015,4,0,6,7,-122.4867878,37.74909024
1,5,4,2015,4,0,10,7,-122.5017937,37.74842873
1,5,4,2015,3,48,6,7,-122.47768,37.71670576
1,5,4,2015,3,7,3,10,-122.4132875,37.7711962
1,5,4,2015,3,0,5,5,-122.4649447,37.77438417
1,5,4,2015,2,40,2,3,-122.4352069,37.72276516
1,5,4,2015,2,30,6,10,-122.4034048,37.77542071
1,5,4,2015,2,16,8,1,-122.4330303,37.79734625
1,5,4,2015,2,0,3,8,-122.4138201,37.7857383
1,5,4,2015,1,45,3,1,-122.420327,37.78845216
1,5,4,2015,1,45,2,6,-122.4068865,37.78873458
1,5,4,2015,1,45,17,6,-122.4068865,37.78873458
1,5,4,2015,1,38,5,6,-122.4153487,37.78885421
1,5,4,2015,1,38,8,6,-122.4153487,37.78885421
1,5,4,2015,1,38,17,6,-122.4153487,37.78885421
1,5,4,2015,1,30,3,7,-122.4869042,37.76405678
1,5,4,2015,1,30,3,1,-122.4237322,37.78061115
1,5,4,2015,1,26,6,9,-122.4293779,37.76615131
1,5,4,2015,1,19,6,10,-122.4216421,37.77287658
1,5,4,2015,1,5,3,6,-122.4039801,37.79641217
1,5,4,2015,1,5,6,1,-122.4327438,37.78384245
1,5,4,2015,1,0,3,10,-122.4091846,37.77560802
1,5,4,2015,1,0,3,6,-122.4060109,37.79435664
1,5,4,2015,0,55,2,2,-122.4539816,37.77142786
1,5,4,2015,0,37,5,6,-122.4218446,37.80504855
1,5,4,2015,0,37,10,10,-122.4035617,37.77860126
1,5,4,2015,0,35,2,9,-122.4122972,37.76040107
1,5,4,2015,0,35,8,9,-122.4122972,37.76040107
1,5,4,2015,0,30,6,1,-122.420327,37.78845216
1,5,4,2015,0,30,3,6,-122.4099253,37.7877641
1,5,4,2015,0,30,6,10,-122.4131894,37.77127369
1,5,4,2015,0,30,8,10,-122.405834,37.77825481
1,5,4,2015,0,25,12,1,-122.4237497,37.77672943
1,5,4,2015,0,25,2,1,-122.4237497,37.77672943
1,5,4,2015,0,25,28,1,-122.4237497,37.77672943
1,5,4,2015,0,20,8,5,-122.4760541,37.78620918
1,5,4,2015,0,20,8,5,-122.4760541,37.78620918
1,5,4,2015,0,20,8,5,-122.4760541,37.78620918
1,5,4,2015,0,15,3,8,-122.4082707,37.78549414
1,5,4,2015,0,15,2,8,-122.4148078,37.7855029
1,5,4,2015,0,11,6,5,-122.4642799,37.7800333
1,5,4,2015,0,5,2,7,-122.4516462,37.71968381
1,5,4,2015,0,1,3,1,-122.4220162,37.78459433
1,5,4,2015,0,1,3,7,-122.4737776,37.76275729
1,5,4,2015,0,1,19,7,-122.4737776,37.76275729
1,5,4,2015,0,1,6,5,-122.4792414,37.77935625
1,5,4,2015,0,1,2,5,-122.4792414,37.77935625
1,5,4,2015,0,1,8,6,-122.4150766,37.79657576
1,5,4,2015,0,1,6,5,-122.4932971,37.77968624
1,5,4,2015,0,1,4,5,-122.4750837,37.78052569
1,5,4,2015,0,1,4,6,-122.4104097,37.79017957
1,5,4,2015,0,1,10,10,-122.4179754,37.77375094
1,5,4,2015,0,1,4,7,-122.477825,37.750384
1,5,4,2015,0,1,6,5,-122.4792414,37.77935625
1,5,4,2015,0,1,19,6,-122.4143901,37.78854528
7,4,4,2015,23,55,14,8,-122.4140563,37.78279311
7,4,4,2015,23,55,14,8,-122.4140563,37.78279311
7,4,4,2015,23,55,1,8,-122.4140563,37.78279311
7,4,4,2015,23,50,18,7,-122.5093996,37.76402983
7,4,4,2015,23,50,3,5,-122.4658827,37.77339733
7,4,4,2015,23,45,4,4,-122.4020775,37.75448601
7,4,4,2015,23,40,2,9,-122.4223886,37.76483195
7,4,4,2015,23,40,12,9,-122.4223886,37.76483195
7,4,4,2015,23,40,9,9,-122.4223886,37.76483195
7,4,4,2015,23,39,5,3,-122.4395143,37.71490194
7,4,4,2015,23,33,6,9,-122.4195204,37.76422894
7,4,4,2015,23,33,14,9,-122.4195204,37.76422894
7,4,4,2015,23,33,14,9,-122.4195204,37.76422894
7,4,4,2015,23,31,7,3,-122.4072703,37.71289777
7,4,4,2015,23,30,3,1,-122.4189964,37.78216891
7,4,4,2015,23,30,4,3,-122.4017727,37.71546375
7,4,4,2015,23,30,3,9,-122.4218765,37.76408889
7,4,4,2015,23,30,3,10,-122.4037933,37.78232359
7,4,4,2015,23,25,2,1,-122.4212904,37.78522183
7,4,4,2015,23,23,3,1,-122.4214772,37.78615274
7,4,4,2015,23,20,8,1,-122.4235191,37.78756347
7,4,4,2015,23,20,6,1,-122.4235191,37.78756347
7,4,4,2015,23,20,17,8,-122.4095237,37.7857603
7,4,4,2015,23,15,23,10,-122.4018331,37.78903977
7,4,4,2015,23,1,2,7,-122.4825717,37.7214219
7,4,4,2015,23,0,3,1,-122.4189401,37.78604922
7,4,4,2015,23,0,19,1,-122.4189401,37.78604922
7,4,4,2015,23,0,3,4,-122.3961187,37.75787029
7,4,4,2015,23,0,15,1,-122.4189401,37.78604922
7,4,4,2015,23,0,3,10,-122.4155778,37.76959145
7,4,4,2015,23,0,3,10,-122.400378,37.78264629
7,4,4,2015,23,0,3,4,-122.3876937,37.76182805
7,4,4,2015,23,0,3,10,-122.4007999,37.77993387
7,4,4,2015,22,56,2,4,-122.3926687,37.7666927
7,4,4,2015,22,50,26,1,-122.4283065,37.79901433
7,4,4,2015,22,49,2,3,-122.4366805,37.73153667
7,4,4,2015,22,44,11,6,-122.4192627,37.8006159
7,4,4,2015,22,40,3,6,-122.422009,37.80549603
7,4,4,2015,22,30,3,10,-122.4135835,37.77704362
7,4,4,2015,22,30,3,10,-122.4001546,37.78121876
7,4,4,2015,22,30,3,7,-122.5039156,37.76237887
7,4,4,2015,22,30,19,10,-122.4001546,37.78121876
7,4,4,2015,22,22,2,7,-122.4773091,37.76544607
7,4,4,2015,22,22,3,10,-122.4053955,37.78351007
7,4,4,2015,22,18,17,7,-122.4696625,37.73544801
7,4,4,2015,22,16,4,10,-122.406482,37.78273179
7,4,4,2015,22,15,3,2,-122.4420533,37.77924222
7,4,4,2015,22,6,14,10,-122.4116124,37.77376796
7,4,4,2015,22,6,14,10,-122.4116124,37.77376796
7,4,4,2015,22,6,1,10,-122.4116124,37.77376796
7,4,4,2015,22,0,3,8,-122.4162269,37.78555997
7,4,4,2015,22,0,11,10,-122.3989327,37.78378482
7,4,4,2015,22,0,3,10,-122.3989327,37.78378482
7,4,4,2015,22,0,3,3,-122.4323224,37.71503864
7,4,4,2015,22,0,10,5,-122.4750878,37.77954401
7,4,4,2015,22,0,4,5,-122.4750878,37.77954401
7,4,4,2015,22,0,10,5,-122.4750878,37.77954401
7,4,4,2015,22,0,4,5,-122.4750878,37.77954401
7,4,4,2015,22,0,10,9,-122.411416,37.75666678
7,4,4,2015,22,0,3,8,-122.4169161,37.78439445
7,4,4,2015,22,0,8,4,-122.3861096,37.72835479
7,4,4,2015,22,0,8,4,-122.3861096,37.72835479
7,4,4,2015,22,0,3,1,-122.4314006,37.78927209
7,4,4,2015,22,0,6,6,-122.4106997,37.78698819
7,4,4,2015,22,0,10,7,-122.4801073,37.75226538
7,4,4,2015,22,0,10,10,-122.4074744,37.77991167
7,4,4,2015,21,50,12,1,-122.420327,37.78845216
7,4,4,2015,21,50,8,1,-122.420327,37.78845216
7,4,4,2015,21,48,2,1,-122.4215723,37.78661816
7,4,4,2015,21,48,2,3,-122.4408979,37.73067231
7,4,4,2015,21,47,19,8,-122.4158851,37.78351606
7,4,4,2015,21,47,14,8,-122.4158851,37.78351606
7,4,4,2015,21,47,11,8,-122.4158851,37.78351606
7,4,4,2015,21,45,8,3,-122.4205298,37.71100233
7,4,4,2015,21,45,16,3,-122.4205298,37.71100233
7,4,4,2015,21,30,3,9,-122.4065588,37.76517839
7,4,4,2015,21,30,3,10,-122.3998338,37.78104322
7,4,4,2015,21,28,2,3,-122.4458563,37.72162829
7,4,4,2015,21,0,3,6,-122.4168422,37.796595
7,4,4,2015,21,0,3,2,-122.437332,37.77022176
7,4,4,2015,21,0,3,7,-122.4818573,37.73904003
7,4,4,2015,21,0,4,1,-122.4338431,37.78890624
7,4,4,2015,21,0,4,9,-122.414532,37.75647904
7,4,4,2015,21,0,4,4,-122.4013958,37.72858434
7,4,4,2015,21,0,3,7,-122.5019035,37.76339663
7,4,4,2015,21,0,3,10,-122.3933572,37.77578762
7,4,4,2015,21,0,3,6,-122.4159234,37.80859051
7,4,4,2015,21,0,2,7,-122.463279,37.72575985
7,4,4,2015,21,0,3,2,-122.4445243,37.77037043
7,4,4,2015,21,0,10,5,-122.45902,37.78444589
7,4,4,2015,21,0,10,9,-122.4072826,37.75208897
7,4,4,2015,20,48,3,8,-122.4098537,37.78338624
7,4,4,2015,20,48,11,8,-122.4098537,37.78338624
7,4,4,2015,20,48,19,8,-122.4098537,37.78338624
7,4,4,2015,20,45,8,6,-122.4027714,37.79285088
7,4,4,2015,20,36,2,9,-122.4177567,37.76981424
7,4,4,2015,20,36,15,9,-122.4177567,37.76981424
7,4,4,2015,20,32,6,3,-122.4289616,37.7443624
7,4,4,2015,20,30,3,1,-122.4246887,37.78533396
7,4,4,2015,20,25,3,8,-122.4082017,37.78688491
7,4,4,2015,20,15,6,8,-122.4092684,37.78379987
7,4,4,2015,20,10,3,10,-122.406482,37.78273179
7,4,4,2015,20,4,8,9,-122.4092982,37.75518455
7,4,4,2015,20,0,3,6,-122.4096674,37.7998692
7,4,4,2015,19,45,3,9,-122.4112164,37.76232062
7,4,4,2015,19,44,5,1,-122.4281042,37.7771775
7,4,4,2015,19,30,6,7,-122.4661808,37.76217382
7,4,4,2015,19,30,14,4,-122.3966502,37.74835076
7,4,4,2015,19,30,14,4,-122.3966502,37.74835076
7,4,4,2015,19,30,3,1,-122.4310874,37.77101282
7,4,4,2015,19,27,8,3,-122.423628,37.70880618
7,4,4,2015,19,27,4,3,-122.423628,37.70880618
7,4,4,2015,19,20,18,10,-122.4079992,37.77782417
7,4,4,2015,19,0,3,4,-122.3999966,37.76703063
7,4,4,2015,19,0,6,1,-122.423094,37.77710772
7,4,4,2015,19,0,3,5,-122.4665655,37.78284916
7,4,4,2015,19,0,3,4,-122.3973739,37.7612441
7,4,4,2015,19,0,6,10,-122.3883799,37.78331041
7,4,4,2015,19,0,3,4,-122.4087076,37.72429193
7,4,4,2015,18,45,2,10,-122.4121738,37.7742011
7,4,4,2015,18,38,8,9,-122.4236225,37.76475739
7,4,4,2015,18,30,3,10,-122.3883799,37.78331041
7,4,4,2015,18,30,3,10,-122.3920364,37.79161942
7,4,4,2015,18,30,15,9,-122.4069921,37.75049729
7,4,4,2015,18,30,5,6,-122.4004881,37.79587632
7,4,4,2015,18,30,3,10,-122.4070043,37.77004911
7,4,4,2015,18,30,2,9,-122.417477,37.76435775
7,4,4,2015,18,30,2,9,-122.4069921,37.75049729
7,4,4,2015,18,30,4,9,-122.4069921,37.75049729
7,4,4,2015,18,30,8,4,-122.40648,37.74105755
7,4,4,2015,18,29,2,9,-122.4348568,37.76007771
7,4,4,2015,18,17,6,3,-122.4410181,37.71645868
7,4,4,2015,18,17,11,5,-122.4373868,37.78550732
7,4,4,2015,18,16,2,4,-122.3982309,37.72112254
7,4,4,2015,18,13,6,3,-122.4372341,37.73519713
7,4,4,2015,18,13,2,3,-122.4372341,37.73519713
7,4,4,2015,18,13,6,3,-122.4372341,37.73519713
7,4,4,2015,18,0,10,1,-122.428809,37.79314674
7,4,4,2015,18,0,3,1,-122.428809,37.79314674
7,4,4,2015,18,0,5,6,-122.4080994,37.79539916
7,4,4,2015,18,0,3,1,-122.4235452,37.77967201
7,4,4,2015,18,0,4,10,-122.4149989,37.77089466
7,4,4,2015,18,0,3,7,-122.4756475,37.72852806
7,4,4,2015,18,0,2,7,-122.4756475,37.72852806
